step,time_s,true_x,true_y,true_z,true_vx,true_vy,true_vz,est_x,est_y,est_z,cmd_fx,cmd_fy,cmd_fz,range_m,dv_step,att_qw,att_qx,att_qy,att_qz,att_err_deg,att_aligned,mission_mode,fault_code,imu_ax,imu_ay,imu_az
863,864.000,-0.8877,22.2424,0.0000,0.002065,-0.076385,0.000000,-0.8938,22.2405,-0.0076,0.1080,0.0000,0.0000,22.3365,0.000216,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.012127,-0.011611,0.013281
864,865.000,-0.8856,22.1660,0.0000,0.002108,-0.076390,0.000000,-0.9021,22.1617,0.0021,0.1099,0.0000,0.0000,22.2601,0.000220,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.007866,-0.000439,-0.000140
865,866.000,-0.8835,22.0896,0.0000,0.002145,-0.076395,0.000000,-0.8894,22.1092,0.0114,0.1066,0.0000,0.0000,22.1837,0.000213,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002801,-0.007045,-0.006443
866,867.000,-0.8813,22.0132,0.0000,0.002183,-0.076400,0.000000,-0.8935,22.0168,-0.0103,0.1069,0.0000,0.0000,22.1073,0.000214,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002580,-0.003210,0.007384
867,868.000,-0.8791,21.9368,0.0000,0.002227,-0.076405,0.000000,-0.9074,21.9254,0.0005,0.1104,0.0000,0.0000,22.0308,0.000221,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.003533,-0.014209,-0.001238
868,869.000,-0.8769,21.8604,0.0000,0.002262,-0.076410,0.000000,-0.8843,21.8452,-0.0092,0.1056,0.0000,0.0000,21.9544,0.000211,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.011767,0.011734,-0.010090
869,870.000,-0.8746,21.7840,0.0000,0.002299,-0.076415,0.000000,-0.8901,21.7671,-0.0164,0.1067,0.0000,0.0000,21.8780,0.000214,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.012548,-0.009175,0.002595
870,871.000,-0.8723,21.7076,0.0000,0.002330,-0.076420,0.000000,-0.8760,21.7133,-0.0002,0.1041,0.0000,0.0000,21.8015,0.000208,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002625,0.017072,-0.001510
871,872.000,-0.8700,21.6312,0.0000,0.002363,-0.076425,0.000000,-0.8800,21.6315,0.0194,0.1045,0.0000,0.0000,21.7251,0.000209,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005562,0.006520,0.002712
872,873.000,-0.8676,21.5547,0.0000,0.002394,-0.076431,0.000000,-0.8731,21.5434,-0.0102,0.1039,0.0000,0.0000,21.6486,0.000208,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.002092,0.014167,0.000850
873,874.000,-0.8652,21.4783,0.0000,0.002424,-0.076436,0.000000,-0.8690,21.4841,0.0129,0.1030,0.0000,0.0000,21.5722,0.000206,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.016119,-0.005194,-0.008683
874,875.000,-0.8628,21.4019,0.0000,0.002247,-0.076442,0.000000,-0.8535,21.4022,0.0375,0.0000,0.0000,0.0000,21.4957,0.000000,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.016105,-0.014749,-0.024204
875,876.000,-0.8606,21.3254,0.0000,0.002287,-0.076447,0.000000,-0.8596,21.3404,0.0182,0.1084,0.0000,0.0000,21.4192,0.000217,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.001495,-0.004072,-0.006075
876,877.000,-0.8583,21.2490,0.0000,0.002329,-0.076452,0.000000,-0.8636,21.2267,0.0036,0.1090,0.0000,0.0000,21.3428,0.000218,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.002197,-0.004660,0.012606
877,878.000,-0.8559,21.1725,0.0000,0.002368,-0.076457,0.000000,-0.8557,21.1345,0.0002,0.1078,0.0000,0.0000,21.2663,0.000216,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008929,0.003342,0.002954
878,879.000,-0.8535,21.0960,0.0000,0.002411,-0.076463,0.000000,-0.8630,21.0637,0.0057,0.1096,0.0000,0.0000,21.1898,0.000219,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.000688,0.012095,-0.003416
879,880.000,-0.8511,21.0196,0.0000,0.002452,-0.076468,0.000000,-0.8644,20.9876,0.0015,0.1088,0.0000,0.0000,21.1133,0.000218,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.010120,-0.003467,-0.001951
880,881.000,-0.8486,20.9431,0.0000,0.002487,-0.076474,0.000000,-0.8514,20.9504,0.0017,0.1056,0.0000,0.0000,21.0368,0.000211,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.014655,0.011987,-0.004041
881,882.000,-0.8461,20.8666,0.0000,0.002521,-0.076480,0.000000,-0.8439,20.8749,0.0091,0.1052,0.0000,0.0000,20.9603,0.000210,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.010029,0.011682,0.012991
882,883.000,-0.8436,20.7901,0.0000,0.002561,-0.076485,0.000000,-0.8575,20.7763,-0.0097,0.1081,0.0000,0.0000,20.8838,0.000216,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.003761,0.008642,0.007116
883,884.000,-0.8410,20.7137,0.0000,0.002593,-0.076491,0.000000,-0.8444,20.6997,-0.0087,0.1047,0.0000,0.0000,20.8073,0.000209,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003855,-0.013221,0.001240
884,885.000,-0.8384,20.6372,0.0000,0.002627,-0.076497,0.000000,-0.8403,20.5898,-0.0264,0.1053,0.0000,0.0000,20.7307,0.000211,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.010186,-0.001529,-0.000162
885,886.000,-0.8357,20.5607,0.0000,0.002665,-0.076503,0.000000,-0.8490,20.5441,-0.0062,0.1069,0.0000,0.0000,20.6542,0.000214,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.011763,0.008804,0.012204
886,887.000,-0.8332,20.4842,0.0000,0.002488,-0.076509,0.000000,-0.8141,20.4887,-0.0071,0.0000,0.0000,0.0000,20.5776,0.000000,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.006041,-0.002072,0.004456
887,888.000,-0.8307,20.4076,0.0000,0.002529,-0.076515,0.000000,-0.8276,20.4269,-0.0172,0.1085,0.0000,0.0000,20.5011,0.000217,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.023621,-0.011927,-0.007410
888,889.000,-0.8281,20.3311,0.0000,0.002571,-0.076521,0.000000,-0.8279,20.3610,-0.0108,0.1092,0.0000,0.0000,20.4245,0.000219,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.000622,-0.004744,0.013528
889,890.000,-0.8255,20.2546,0.0000,0.002616,-0.076526,0.000000,-0.8389,20.3049,-0.0083,0.1109,0.0000,0.0000,20.3480,0.000222,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.017220,-0.000657,0.000387
890,891.000,-0.8229,20.1781,0.0000,0.002660,-0.076532,0.000000,-0.8310,20.1805,-0.0059,0.1099,0.0000,0.0000,20.2714,0.000220,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002614,0.013511,0.000225
891,892.000,-0.8202,20.1015,0.0000,0.002697,-0.076539,0.000000,-0.8143,20.1063,-0.0154,0.1071,0.0000,0.0000,20.1948,0.000214,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005649,0.020224,-0.000232
892,893.000,-0.8175,20.0250,0.0000,0.002728,-0.076545,0.000000,-0.8010,20.0134,-0.0040,0.1037,0.0000,0.0000,20.1183,0.000208,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.007962,0.011110,-0.011707
893,894.000,-0.8147,19.9484,0.0000,0.002767,-0.076551,0.000000,-0.8162,19.9541,-0.0096,0.1079,0.0000,0.0000,20.0417,0.000216,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.014007,-0.008904,0.005980
894,895.000,-0.8119,19.8719,0.0000,0.002801,-0.076557,0.000000,-0.8063,19.8813,-0.0052,0.1050,0.0000,0.0000,19.9651,0.000210,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.012421,-0.009584,0.001869
895,896.000,-0.8091,19.7953,0.0000,0.002832,-0.076564,0.000000,-0.7981,19.8148,-0.0119,0.1040,0.0000,0.0000,19.8885,0.000208,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008147,0.002565,0.011892
896,897.000,-0.8063,19.7188,0.0000,0.002868,-0.076570,0.000000,-0.8031,19.7110,-0.0089,0.1060,0.0000,0.0000,19.8119,0.000212,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.017022,-0.000564,-0.004108
897,898.000,-0.8034,19.6422,0.0000,0.002907,-0.076577,0.000000,-0.8082,19.6435,-0.0107,0.1075,0.0000,0.0000,19.7352,0.000215,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.005218,0.019874,-0.007101
898,899.000,-0.8005,19.5656,0.0000,0.002942,-0.076583,0.000000,-0.7970,19.5542,-0.0022,0.1063,0.0000,0.0000,19.6586,0.000213,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.001775,-0.006023,0.009028
899,900.000,-0.7975,19.4890,0.0000,0.002975,-0.076590,0.000000,-0.7928,19.4631,-0.0076,0.1047,0.0000,0.0000,19.5820,0.000210,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.003296,-0.001251,0.004714
900,901.000,-0.7945,19.4124,0.0000,0.003019,-0.076597,0.000000,-0.8066,19.3758,-0.0179,0.1099,0.0000,0.0000,19.5053,0.000220,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.004116,0.001913,0.011662
901,902.000,-0.7915,19.3358,0.0000,0.003058,-0.076604,0.000000,-0.7957,19.2951,-0.0200,0.1077,0.0000,0.0000,19.4287,0.000215,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.004402,0.001327,0.024575
902,903.000,-0.7884,19.2592,0.0000,0.003105,-0.076611,0.000000,-0.8116,19.2121,-0.0082,0.1117,0.0000,0.0000,19.3520,0.000224,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.011785,0.004367,0.000204
903,904.000,-0.7853,19.1826,0.0000,0.003141,-0.076618,0.000000,-0.7907,19.1810,0.0052,0.1067,0.0000,0.0000,19.2754,0.000214,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.018874,-0.006358,0.018638
904,905.000,-0.7821,19.1060,0.0000,0.003180,-0.076625,0.000000,-0.7912,19.0701,0.0056,0.1074,0.0000,0.0000,19.1987,0.000215,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.021009,0.003522,-0.019482
905,906.000,-0.7789,19.0294,0.0000,0.003215,-0.076632,0.000000,-0.7808,19.0177,-0.0017,0.1058,0.0000,0.0000,19.1220,0.000212,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.004810,0.006614,-0.007907
906,907.000,-0.7757,18.9527,0.0000,0.003246,-0.076640,0.000000,-0.7747,18.9640,-0.0081,0.1038,0.0000,0.0000,19.0453,0.000208,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002237,0.010573,0.003461
907,908.000,-0.7724,18.8761,0.0000,0.003276,-0.076647,0.000000,-0.7676,18.8733,-0.0104,0.1032,0.0000,0.0000,18.9686,0.000207,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005757,0.011448,-0.001582
908,909.000,-0.7691,18.7994,0.0000,0.003310,-0.076654,0.000000,-0.7740,18.8003,0.0139,0.1057,0.0000,0.0000,18.8919,0.000212,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.007520,-0.000519,-0.010848
909,910.000,-0.7659,18.7228,0.0000,0.003134,-0.076662,0.000000,-0.7445,18.7508,0.0059,0.0000,0.0000,0.0000,18.8152,0.000000,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.001378,-0.007408,0.007144
910,911.000,-0.7628,18.6461,0.0000,0.003171,-0.076669,0.000000,-0.7476,18.6239,0.0047,0.1068,0.0000,0.0000,18.7384,0.000214,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008161,-0.009275,-0.003900
911,912.000,-0.7596,18.5694,0.0000,0.003215,-0.076676,0.000000,-0.7597,18.5296,0.0111,0.1105,0.0000,0.0000,18.6617,0.000221,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003416,0.001008,-0.001462
912,913.000,-0.7563,18.4928,0.0000,0.003256,-0.076684,0.000000,-0.7538,18.4761,0.0248,0.1086,0.0000,0.0000,18.5850,0.000217,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.015084,-0.010514,-0.005948
913,914.000,-0.7531,18.4161,0.0000,0.003301,-0.076691,0.000000,-0.7590,18.3839,0.0364,0.1110,0.0000,0.0000,18.5082,0.000222,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.000336,-0.018100,-0.004661
914,915.000,-0.7497,18.3394,0.0000,0.003348,-0.076699,0.000000,-0.7549,18.3179,0.0234,0.1117,0.0000,0.0000,18.4315,0.000223,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.012248,-0.012104,0.003878
915,916.000,-0.7464,18.2627,0.0000,0.003386,-0.076706,0.000000,-0.7453,18.2744,0.0025,0.1076,0.0000,0.0000,18.3547,0.000215,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.009881,0.005572,0.005393
916,917.000,-0.7430,18.1860,0.0000,0.003428,-0.076714,0.000000,-0.7466,18.2189,-0.0065,0.1092,0.0000,0.0000,18.2779,0.000218,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.013254,-0.004475,0.011157
917,918.000,-0.7395,18.1092,0.0000,0.003468,-0.076722,0.000000,-0.7448,18.1632,0.0001,0.1083,0.0000,0.0000,18.2011,0.000217,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.017687,-0.009051,0.005211
918,919.000,-0.7360,18.0325,0.0000,0.003509,-0.076730,0.000000,-0.7402,18.0941,0.0112,0.1088,0.0000,0.0000,18.1243,0.000218,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005717,-0.004986,-0.016545
919,920.000,-0.7325,17.9558,0.0000,0.003549,-0.076738,0.000000,-0.7371,17.9862,0.0032,0.1080,0.0000,0.0000,18.0475,0.000216,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003377,0.002460,0.012117
920,921.000,-0.7289,17.8790,0.0000,0.003584,-0.076746,0.000000,-0.7227,17.8921,0.0076,0.1058,0.0000,0.0000,17.9707,0.000212,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008529,-0.001607,0.003019
921,922.000,-0.7253,17.8023,0.0000,0.003617,-0.076754,0.000000,-0.7250,17.8331,-0.0005,0.1052,0.0000,0.0000,17.8939,0.000211,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.000713,-0.001695,-0.011458
922,923.000,-0.7217,17.7255,0.0000,0.003644,-0.076762,0.000000,-0.7145,17.7312,-0.0056,0.1016,0.0000,0.0000,17.8171,0.000203,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005289,0.002830,-0.010506
923,924.000,-0.7180,17.6488,0.0000,0.003672,-0.076770,0.000000,-0.7209,17.6512,0.0137,0.1021,0.0000,0.0000,17.7402,0.000204,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.008896,0.000273,0.007988
924,925.000,-0.7143,17.5720,0.0000,0.003701,-0.076779,0.000000,-0.7257,17.6043,0.0120,0.1030,0.0000,0.0000,17.6634,0.000206,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002100,-0.003858,-0.008882
925,926.000,-0.7107,17.4952,0.0000,0.003524,-0.076787,0.000000,-0.7098,17.5353,0.0157,0.0000,0.0000,0.0000,17.5865,0.000000,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.015612,0.000062,0.016819
926,927.000,-0.7072,17.4184,0.0000,0.003559,-0.076795,0.000000,-0.7214,17.4422,0.0001,0.1055,0.0000,0.0000,17.5096,0.000211,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005181,0.005885,-0.010459
927,928.000,-0.7037,17.3416,0.0000,0.003382,-0.076803,0.000000,-0.6965,17.3610,0.0016,0.0000,0.0000,0.0000,17.4328,0.000000,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.014967,0.004770,0.002776
928,929.000,-0.7003,17.2648,0.0000,0.003412,-0.076811,0.000000,-0.6969,17.2620,-0.0028,0.1034,0.0000,0.0000,17.3559,0.000207,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.012718,0.001087,-0.003278
929,930.000,-0.6969,17.1881,0.0000,0.003444,-0.076612,0.000000,-0.7055,17.1885,0.0043,0.1045,0.1034,0.0000,17.2790,0.000294,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003203,0.002821,0.014051
930,931.000,-0.6935,17.1116,0.0000,0.003268,-0.076395,0.000000,-0.6858,17.1351,0.0103,0.0000,0.1119,0.0000,17.2022,0.000224,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.006503,0.006253,0.007880
931,932.000,-0.6903,17.0353,0.0000,0.003300,-0.076123,0.000000,-0.6898,17.0039,0.0118,0.1037,0.1397,0.0000,17.1256,0.000348,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002100,0.010370,-0.014108
932,933.000,-0.6869,16.9594,0.0000,0.003333,-0.075815,0.000000,-0.6891,16.9022,0.0074,0.1037,0.1577,0.0000,17.0493,0.000378,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005048,-0.007872,-0.007813
933,934.000,-0.6836,16.8837,0.0000,0.003380,-0.075508,0.000000,-0.7185,16.8751,0.0146,0.1103,0.1573,0.0000,16.9733,0.000384,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.015374,-0.011194,-0.003783
934,935.000,-0.6803,16.8084,0.0000,0.003206,-0.075180,0.000000,-0.6797,16.7994,0.0065,0.0000,0.1678,0.0000,16.8975,0.000336,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.016292,0.005478,-0.002798
935,936.000,-0.6771,16.7334,0.0000,0.003238,-0.074845,0.000000,-0.6734,16.7573,0.0061,0.1024,0.1711,0.0000,16.8221,0.000399,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.015830,0.009523,0.015252
936,937.000,-0.6738,16.6587,0.0000,0.003271,-0.074499,0.000000,-0.6800,16.7048,0.0013,0.1020,0.1763,0.0000,16.7470,0.000408,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003251,-0.002530,-0.011918
937,938.000,-0.6706,16.5844,0.0000,0.003100,-0.074134,0.000000,-0.6737,16.6309,-0.0027,0.0000,0.1862,0.0000,16.6723,0.000373,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008590,0.012764,-0.009806
938,939.000,-0.6675,16.5104,0.0000,0.003130,-0.073752,0.000000,-0.6534,16.5591,0.0148,0.1000,0.1945,0.0000,16.5979,0.000438,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.017930,0.012224,0.003023
939,940.000,-0.6645,16.4369,0.0000,0.002960,-0.073345,0.000000,-0.6577,16.4719,0.0045,0.0000,0.2066,0.0000,16.5239,0.000413,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008465,0.008666,-0.002995
940,941.000,-0.6615,16.3637,0.0000,0.003012,-0.072918,0.000000,-0.6801,16.3951,0.0106,0.1098,0.2169,0.0000,16.4503,0.000487,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.010985,0.005413,-0.003526
941,942.000,-0.6584,16.2910,0.0000,0.003061,-0.072477,0.000000,-0.6752,16.3213,0.0029,0.1080,0.2236,0.0000,16.3771,0.000497,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.018076,-0.028154,0.004037
942,943.000,-0.6555,16.2188,0.0000,0.002894,-0.072005,0.000000,-0.6469,16.2168,0.0091,0.0000,0.2396,0.0000,16.3043,0.000479,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.007885,0.011895,-0.002329
943,944.000,-0.6526,16.1470,0.0000,0.002939,-0.071527,0.000000,-0.6541,16.1596,0.0080,0.1047,0.2419,0.0000,16.2320,0.000527,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.006210,-0.005559,0.005233
944,945.000,-0.6497,16.0758,0.0000,0.002774,-0.071041,0.000000,-0.6437,16.0939,0.0029,0.0000,0.2462,0.0000,16.1602,0.000493,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.008504,-0.023700,0.009535
945,946.000,-0.6469,16.0050,0.0000,0.002814,-0.070542,0.000000,-0.6295,16.0247,-0.0045,0.1011,0.2527,0.0000,16.0889,0.000545,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.009084,0.006663,-0.001438
946,947.000,-0.6442,15.9347,0.0000,0.002652,-0.070034,0.000000,-0.6294,15.9576,0.0135,0.0000,0.2566,0.0000,16.0180,0.000513,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.009945,0.024029,0.002421
947,948.000,-0.6415,15.8649,0.0000,0.002707,-0.069511,0.000000,-0.6442,15.8745,0.0028,0.1077,0.2644,0.0000,15.9477,0.000571,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.000957,-0.009778,0.000860
948,949.000,-0.6388,15.7957,0.0000,0.002755,-0.068978,0.000000,-0.6327,15.8028,-0.0138,0.1038,0.2698,0.0000,15.8779,0.000579,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.015223,-0.005087,0.009474
949,950.000,-0.6360,15.7269,0.0000,0.002804,-0.068446,0.000000,-0.6323,15.7535,-0.0065,0.1035,0.2690,0.0000,15.8086,0.000577,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.001846,0.011256,-0.001673
950,951.000,-0.6332,15.6588,0.0000,0.002849,-0.067903,0.000000,-0.6293,15.6784,-0.0099,0.1008,0.2742,0.0000,15.7398,0.000585,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.002057,-0.013638,-0.028821
951,952.000,-0.6304,15.5911,0.0000,0.002693,-0.067353,0.000000,-0.6241,15.6104,-0.0022,0.0000,0.2780,0.0000,15.6716,0.000556,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.012496,0.004393,0.000722
952,953.000,-0.6277,15.5241,0.0000,0.002753,-0.066794,0.000000,-0.6426,15.5359,-0.0102,0.1075,0.2827,0.0000,15.6039,0.000605,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.002087,-0.004357,0.002614
953,954.000,-0.6250,15.4576,0.0000,0.002600,-0.066233,0.000000,-0.6108,15.4819,0.0112,0.0000,0.2830,0.0000,15.5368,0.000566,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.011966,-0.013917,-0.002185
954,955.000,-0.6224,15.3916,0.0000,0.002655,-0.065649,0.000000,-0.6198,15.3770,0.0271,0.1034,0.2950,0.0000,15.4702,0.000626,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.000565,0.000228,-0.005409
955,956.000,-0.6197,15.3263,0.0000,0.002707,-0.065070,0.000000,-0.6192,15.3277,0.0084,0.1014,0.2924,0.0000,15.4042,0.000619,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003501,0.000235,0.000732
956,957.000,-0.6169,15.2615,0.0000,0.002763,-0.064471,0.000000,-0.6238,15.2319,0.0070,0.1025,0.3026,0.0000,15.3388,0.000639,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.000147,-0.020873,0.002071
957,958.000,-0.6142,15.1973,0.0000,0.002616,-0.063876,0.000000,-0.6033,15.1792,0.0054,0.0000,0.3003,0.0000,15.2739,0.000601,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.009513,-0.017965,0.007751
958,959.000,-0.6116,15.1337,0.0000,0.002669,-0.063284,0.000000,-0.6112,15.1271,-0.0115,0.1000,0.2985,0.0000,15.2097,0.000630,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003242,-0.023285,0.001452
959,960.000,-0.6089,15.0708,0.0000,0.002725,-0.062663,0.000000,-0.6178,15.0092,-0.0078,0.1004,0.3134,0.0000,15.1461,0.000659,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005116,-0.000904,-0.008650
960,961.000,-0.6063,15.0084,0.0000,0.002581,-0.062044,0.000000,-0.5992,14.9528,0.0076,0.0000,0.3126,0.0000,15.0831,0.000626,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.005895,0.017257,-0.017352
961,962.000,-0.6037,14.9467,0.0000,0.002439,-0.061443,0.000000,-0.5977,14.9288,0.0037,0.0000,0.3030,0.0000,15.0206,0.000606,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.016302,-0.004954,-0.011690
962,963.000,-0.6013,14.8855,0.0000,0.002499,-0.060837,0.000000,-0.5940,14.8632,0.0075,0.1007,0.3057,0.0000,14.9589,0.000644,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.001091,-0.001748,-0.000760
963,964.000,-0.5988,14.8250,0.0000,0.002360,-0.060220,0.000000,-0.5968,14.7783,-0.0081,0.0000,0.3111,0.0000,14.8977,0.000623,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.011999,-0.005094,-0.016435
964,965.000,-0.5965,14.7651,0.0000,0.002424,-0.059609,0.000000,-0.5904,14.7329,-0.0016,0.1013,0.3081,0.0000,14.8371,0.000649,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.006393,0.025116,0.004294
965,966.000,-0.5940,14.7058,0.0000,0.002497,-0.058998,0.000000,-0.6046,14.6670,-0.0055,0.1044,0.3078,0.0000,14.7771,0.000651,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.013235,0.015869,-0.018232
966,967.000,-0.5915,14.6471,0.0000,0.002563,-0.058388,0.000000,-0.5993,14.6109,0.0067,0.1009,0.3079,0.0000,14.7178,0.000648,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.014235,0.006703,0.010819
967,968.000,-0.5890,14.5890,0.0000,0.002429,-0.057784,0.000000,-0.5937,14.5634,0.0133,0.0000,0.3044,0.0000,14.6590,0.000609,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.011393,0.003679,-0.003191
968,969.000,-0.5866,14.5315,0.0000,0.002297,-0.057199,0.000000,-0.5822,14.5381,0.0153,0.0000,0.2953,0.0000,14.6009,0.000591,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003729,-0.010728,-0.002500
969,970.000,-0.5843,14.4746,0.0000,0.002370,-0.056622,0.000000,-0.5847,14.4998,0.0014,0.1023,0.2909,0.0000,14.5433,0.000617,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.008558,0.015065,-0.009142
970,971.000,-0.5819,14.4183,0.0000,0.002444,-0.056043,0.000000,-0.5896,14.4366,-0.0009,0.1021,0.2923,0.0000,14.4864,0.000620,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,-0.004638,0.010045,0.004224
971,972.000,-0.5795,14.3625,0.0000,0.002316,-0.055449,0.000000,-0.5637,14.3511,0.0111,0.0000,0.2993,0.0000,14.4300,0.000599,1.000000,0.000000,0.000000,0.000000,0.0000,1,0,0,0.003364,0.012484,0.005466
